2.037,0.011396434,0.015634403,0.020709891,0.003127266
9.515,0.008801203,0.008938254,0.008803203,0.00148782
10.509,0.008631044,0.008943554,0.008505851,0.0012979
1.301,0.0106277,0.015099714,0.022551365,0.003202925
3.531,0.009874695,0.012692137,0.017058311,0.002975085
2.71,0.011396246,0.014215673,0.018661376,0.003165312
0.86,0.010982905,0.014002249,0.018708101,0.002974933
4.022,0.010103994,0.012319026,0.015147456,0.002784595
4.502,0.009485893,0.011978139,0.014375124,0.001984048
2.703,0.009555595,0.013195379,0.017543742,0.002479253
7.778,0.008003348,0.009961374,0.01089044,0.001222399
4.22,0.009461365,0.012321941,0.015752047,0.002480335
1.986,0.010984066,0.0150541,0.020258067,0.003012935
0.179,0.015497352,0.016812027,0.023983585,0.005294581
2.944,0.009487852,0.012872667,0.017638315,0.002212485
5.138,0.00828144,0.010892477,0.01313521,0.002403992
0.584,0.020659931,0.018445788,0.026527118,0.004686343
0.922,0.02020441,0.030684911,0.042732753,0.006550422
0.46,0.017969109,0.017785566,0.02499871,0.004497082
1.603,0.010988455,0.016315037,0.022207271,0.003241362
1.881,0.01198257,0.014848677,0.019912211,0.002975221
1.861,0.010986764,0.015633423,0.021258591,0.003241293
0.681,0.020205803,0.027179295,0.036264211,0.005219146
9.006,0.008572744,0.008625515,0.009063516,0.001259739
1.03,0.014744812,0.016812027,0.023685636,0.005294581
3.25,0.009980669,0.012629815,0.01634934,0.003317017
0.718,0.013613608,0.016473461,0.023005599,0.003165303
0.138,0.014084251,0.017836841,0.02509792,0.004040577
6.475,0.008217647,0.010308812,0.011872631,0.002175441
4.47,0.00946016,0.011951569,0.014998222,0.002708548
0.76,0.012733589,0.016728913,0.023549663,0.003583548
5.843,0.008912484,0.011040601,0.01327691,0.002022756
1.006,0.012702025,0.014502564,0.021190142,0.002592972
9.78,0.008177449,0.009855756,0.010133173,0.001526858
9.052,0.008127004,0.00964942,0.0105419,0.00156524
6.204,0.008684868,0.011255316,0.013229745,0.002061186
3.862,0.010816248,0.014220406,0.020113349,0.003203536
8.875,0.007230635,0.00905636,0.009724858,0.00137431
6.812,0.008737157,0.010987783,0.012120076,0.002022917
5.256,0.00939786,0.011580711,0.013338055,0.002404062
1.352,0.010730312,0.014251805,0.020047206,0.002897959
5.939,0.009154913,0.011203758,0.013532395,0.001985064
2.129,0.012260224,0.015046861,0.020654455,0.003354968
1.202,0.010621249,0.014202637,0.019751573,0.002936299
1.466,0.012702025,0.014502564,0.021190142,0.002592972
3.64,0.009554104,0.012352725,0.015386655,0.002479227
1.82,0.012260224,0.015046861,0.020654455,0.003354968
9.866,0.00857023,0.008728963,0.009009847,0.001297586
7.295,0.008208791,0.009932179,0.011112068,0.002251313
2.185,0.018192861,0.017464003,0.024844367,0.004382551
2.797,0.009979802,0.012734376,0.016297607,0.003316943
1.145,0.020203916,0.0168809,0.023944153,0.004077891
2.149,0.010616826,0.014935362,0.020948362,0.003088286
9.904,0.009415038,0.009966561,0.01008761,0.00171752
10.748,0.008441692,0.008667158,0.007737246,0.001221049
9.691,0.008800474,0.009043388,0.00895681,0.001449627
1.087,0.013315187,0.015263254,0.020756628,0.002974781
3.278,0.009876273,0.012745125,0.017209157,0.002899045
1.812,0.011980601,0.014165797,0.018911269,0.003165345
0.546,0.019492935,0.018852161,0.026173372,0.008109255
6.167,0.008913211,0.010883106,0.012975505,0.0020228
6.689,0.008099551,0.010781913,0.011821866,0.002289582
3.761,0.009554104,0.012352725,0.015386655,0.002479227
7.398,0.008386381,0.009933088,0.011566516,0.00206104
1.126,0.011398339,0.015267132,0.020710928,0.003393594
0.556,0.019172655,0.019082824,0.027922535,0.004382522
9.084,0.00722775,0.008843329,0.00941983,0.001526474
10.493,0.008442428,0.008457789,0.008193484,0.001373367
1.199,0.010544677,0.014137813,0.01989102,0.003087778
8.329,0.007455145,0.009099158,0.009563535,0.002058818
0.557,0.019172655,0.019082824,0.027922535,0.004382522
7.053,0.008737157,0.010777292,0.012019036,0.002022901
6.151,0.008919587,0.011202953,0.012727649,0.002289513
4.793,0.008546556,0.011765944,0.014323199,0.001984048
5.368,0.009398332,0.011474962,0.013539555,0.002442103
6.276,0.008913063,0.011040411,0.012472003,0.002022796
3.907,0.009990004,0.012795838,0.01545109,0.002784733
9.546,0.00857424,0.009366036,0.009366224,0.001526168
3.86,0.009873209,0.012636865,0.01625506,0.002784767
0.961,0.010083296,0.013722879,0.01849499,0.002859724
4.37,0.00940347,0.012058078,0.014999549,0.002594491
2.765,0.009979961,0.012943982,0.016898878,0.003316908
6.561,0.00862754,0.011045935,0.012074005,0.002555965
1.683,0.010630107,0.014841547,0.019657424,0.003279059
4.894,0.009490417,0.011981066,0.013773879,0.001908216
1.747,0.011018425,0.01361804,0.018995572,0.003050008
3.32,0.009876273,0.012745125,0.017209157,0.002899045
4.842,0.009987323,0.012426091,0.014697318,0.002898813
1.126,0.010547002,0.01545227,0.021441745,0.003886831
2.323,0.009821193,0.013483749,0.018361947,0.002899109
1.272,0.012733428,0.015786864,0.022902062,0.00362153
0.929,0.010619854,0.014307172,0.020201467,0.003240616
8.415,0.008370236,0.00976215,0.010800818,0.001641865
3.624,0.009556002,0.012356406,0.015337525,0.002479227
1.929,0.010604083,0.013455805,0.01829269,0.002440994
2.296,0.010322131,0.013094668,0.018047806,0.00282194
1.754,0.01060268,0.014610215,0.021042183,0.002593055
6.237,0.008102611,0.010837404,0.012175716,0.002365854
0.988,0.010546852,0.014455227,0.020693131,0.003658668
2.663,0.010111772,0.013588468,0.018061072,0.003013189
10.307,0.009112707,0.009534445,0.009626167,0.001450689
2.775,0.011397791,0.014480328,0.018911261,0.003165312
0.805,0.010546852,0.014455227,0.020693131,0.003658668
0.657,0.012744872,0.015376113,0.023307918,0.003431944
1.192,0.010546852,0.014455227,0.020693131,0.003658668
1.422,0.013611197,0.016157428,0.022904672,0.003583791
7.798,0.008381723,0.01019375,0.0114114,0.002098858
0.393,0.013319866,0.016889056,0.02365049,0.003964155
2.106,0.011981585,0.014165775,0.018912293,0.003013252
3.26,0.009818037,0.012745163,0.016506575,0.003051164
1.039,0.010547002,0.01545227,0.021441745,0.003886831
5.613,0.009045936,0.01136999,0.013538433,0.002556237
9.158,0.007522513,0.00931871,0.009471025,0.001412223
1.087,0.012258878,0.016198892,0.022200245,0.003887576
4.911,0.009279315,0.012000885,0.014340993,0.002289766
8.752,0.007449997,0.00930813,0.00976321,0.001373476
7.641,0.00838308,0.010247688,0.010858278,0.002251251
1.582,0.010605091,0.013455805,0.01829269,0.002555185
3.521,0.009990929,0.01274554,0.016155532,0.002822869
7.87,0.008373625,0.010396832,0.011003443,0.001908289
0.798,0.019492935,0.018852161,0.026173372,0.008109255
0.016,0.019493103,0.017805645,0.027313873,0.022055397
0.411,0.019492935,0.018852161,0.026173372,0.008109255
2.6,0.009820643,0.013325728,0.017711375,0.002899094
0.141,0.020203056,0.017036609,0.02369564,0.004077891
1.745,0.012257421,0.014310097,0.020101542,0.003202702
2.808,0.009819523,0.013273161,0.017059587,0.003013237
0.376,0.014744812,0.016812027,0.023685636,0.005294581
2.109,0.010093658,0.014414627,0.019751532,0.003126558
2.708,0.01274043,0.01411383,0.022608196,0.003355727
9.528,0.008689472,0.009205379,0.008860602,0.001335837
1.113,0.011398879,0.015530303,0.021859175,0.00312729
6.916,0.008154012,0.009988229,0.011265681,0.002213374
0.748,0.014080099,0.016630422,0.024052083,0.003431813
1.468,0.010631114,0.014997492,0.020307574,0.002974784
0.704,0.015497352,0.016812027,0.023983585,0.005294581
2.377,0.010320257,0.013092505,0.01794558,0.002897934
3.135,0.010051559,0.012902462,0.020111645,0.002899069
0.094,0.02177557,0.023099514,0.031935707,0.005143788
2.026,0.011673835,0.014151276,0.020500859,0.003659237
0.742,0.011017264,0.013458914,0.018644728,0.002707511
0.6,0.013907323,0.015846726,0.021611711,0.003355774
10.254,0.009109763,0.009480038,0.009524489,0.001450568
1.791,0.010729457,0.013986337,0.019696781,0.002897921
6.994,0.008436195,0.010611643,0.012163952,0.001718045
9.784,0.008453456,0.009151115,0.008858118,0.001297725
1.693,0.020202357,0.017036609,0.023644986,0.004153915
9.099,0.008176561,0.009535815,0.009527039,0.001526816
0.866,0.011400783,0.016160026,0.022757206,0.003317676
10.006,0.008752254,0.009157633,0.00911524,0.001450264
4.037,0.009989354,0.012796209,0.01535126,0.002822805
5.754,0.00915243,0.01151786,0.013481024,0.002251346
1.517,0.011399426,0.016106963,0.022058578,0.003279514
9.781,0.009231118,0.009589722,0.009828859,0.001450682
0.317,0.020658022,0.022145335,0.03103465,0.007044608
2.418,0.010320257,0.013092505,0.01794558,0.002897934
1.293,0.013315999,0.015263187,0.020358007,0.002784614
1.167,0.012259545,0.014364162,0.020102553,0.003697351
10.02,0.00910934,0.009109437,0.009524521,0.00152668
0.181,0.012259545,0.014364162,0.020102553,0.003697351
1.006,0.010983906,0.014108759,0.019158829,0.003050958
9.193,0.008188468,0.009968586,0.010494229,0.002060196
2.416,0.011982389,0.013588468,0.019312648,0.002899089
6.044,0.008912484,0.011040601,0.01327691,0.002022756
1.213,0.010546852,0.014455227,0.020693131,0.003658668
2.731,0.010110757,0.013428973,0.017759597,0.00305115
0.857,0.019171068,0.017409101,0.024494946,0.003925975
1.688,0.011013873,0.014559275,0.021142092,0.002897585
0.698,0.013319866,0.016889056,0.02365049,0.003964155
0.697,0.012744872,0.015376113,0.023307918,0.003431944
0.303,0.014743866,0.015973162,0.022887493,0.005256434
1.043,0.010546153,0.015868919,0.022738377,0.003886831
0.433,0.012256593,0.014256781,0.019852605,0.003202669
5.984,0.008721865,0.011186107,0.013116285,0.001984096
1.074,0.010987456,0.015737427,0.020660426,0.003127232
3.075,0.009488001,0.01276814,0.017287513,0.002174385
8.445,0.007937889,0.008899051,0.009369959,0.00106972
1.828,0.011398785,0.015530303,0.021360315,0.00305127
3.151,0.010109916,0.013796342,0.018209666,0.003127219
6.708,0.008681874,0.011307935,0.012424728,0.002327509
3.597,0.009990004,0.012742876,0.015552031,0.002784782
5.779,0.008913369,0.011196418,0.012975505,0.002060843
6.124,0.009040384,0.011311429,0.012629727,0.0024419
5.543,0.009144217,0.011247804,0.012972103,0.001794412
7.961,0.008188698,0.01028569,0.010745636,0.001336889
0.432,0.014749698,0.016397759,0.023688713,0.004077323
6.671,0.008099638,0.010676858,0.012223997,0.002289561
1.169,0.010630107,0.014841547,0.019657424,0.003279059
2.199,0.01198194,0.013588468,0.019312648,0.002937111
3.072,0.009952451,0.012238829,0.016232653,0.002060145
0.385,0.017330177,0.015899073,0.021911684,0.003698199
3.203,0.009876273,0.012745125,0.017209157,0.002899045
0.14,0.019492935,0.018852161,0.026173372,0.008109255
9.955,0.008514783,0.008626499,0.009114636,0.001259855
5.637,0.009155371,0.011572904,0.013783945,0.002175316
6.487,0.008628499,0.011099431,0.01222545,0.002517955
3.56,0.009876273,0.012745125,0.017209157,0.002899045
2.778,0.011396246,0.014215673,0.018661376,0.003165312
5.131,0.009398885,0.011474962,0.013640412,0.002556267
5.785,0.008916319,0.011040601,0.013178556,0.002137066
1.531,0.011017735,0.01414062,0.019645376,0.003354311
6.288,0.008911599,0.011196418,0.012923479,0.001870411
0.502,0.010320717,0.014408508,0.021196591,0.002897891
1.028,0.019170351,0.018086854,0.024345264,0.004001964
4.273,0.009459687,0.011845894,0.014897489,0.002556408
3.516,0.009990929,0.01274554,0.016155532,0.002822869
9.561,0.009105781,0.009001173,0.009015965,0.001222031
3,0.010985292,0.011796216,0.01500011,0.002898884
1.237,0.010546693,0.014137813,0.020093435,0.003011773
9.167,0.008208278,0.009144149,0.009305242,0.001335145
0.295,0.015497352,0.016812027,0.023983585,0.005294581
10.611,0.008630154,0.009050067,0.008505225,0.00129786
0.924,0.010547002,0.01545227,0.021441745,0.003886831
7.84,0.008553958,0.010245699,0.011462149,0.002136818
3.504,0.009876273,0.012745125,0.017209157,0.002899045
7.548,0.00814571,0.010034156,0.010957083,0.002212963
8.414,0.008185247,0.010018527,0.01059181,0.001527118
4.827,0.009485893,0.011765944,0.014173986,0.002022109
3.349,0.009876273,0.012745125,0.017209157,0.002899045
6.238,0.008916955,0.011411364,0.012775972,0.002213305
1.678,0.010731468,0.014671847,0.01974828,0.003278526
3.618,0.009549594,0.012297888,0.015884446,0.001908123
3.58,0.009564313,0.012466823,0.015040513,0.002175222
2.207,0.010814506,0.013536186,0.019612653,0.003203512
0.427,0.013318405,0.016573895,0.023550952,0.003735829
1.416,0.01059965,0.01350408,0.018991038,0.0023266
3.77,0.010109451,0.013532571,0.017909538,0.002975028
6.563,0.008155541,0.009988229,0.01141783,0.00221341
9.255,0.007715448,0.009596229,0.010188513,0.001527192
2.056,0.012728043,0.015204802,0.021352489,0.003393147
0.327,0.012731126,0.016623002,0.023597291,0.003317121
2.434,0.00982157,0.013431951,0.017912207,0.003013256
8.887,0.00857424,0.009366853,0.009468549,0.001564274
1.811,0.010620091,0.014361515,0.019951008,0.003164598
0.661,0.012597825,0.015560535,0.021693628,0.003430569
4.009,0.009161258,0.011262053,0.013687878,0.002441899
7.793,0.008551999,0.010295757,0.011307709,0.001908373
3.855,0.009988602,0.012635414,0.01544996,0.002708592
1.805,0.013317621,0.015368636,0.021258157,0.003012971
6.04,0.008924505,0.011576463,0.013133544,0.002441864
0.418,0.021775465,0.018256692,0.026142733,0.005143803
10.299,0.008928298,0.00894678,0.008660751,0.001221943
0.773,0.013614568,0.016525881,0.023653442,0.003317586
9.057,0.007229732,0.009106894,0.009622577,0.001526474
8.426,0.00723519,0.009535815,0.009778424,0.001450607
2.377,0.009822129,0.013484119,0.019013127,0.003051317
8.101,0.008548919,0.010080563,0.011104341,0.001908311
5.716,0.008752909,0.011157657,0.013084784,0.002518137
8.916,0.007942673,0.009589653,0.010132003,0.001298425
9.684,0.009107586,0.009054989,0.00942161,0.001602715
0.532,0.019492935,0.018852161,0.026173372,0.008109255
0.34,0.020378921,0.017196201,0.024791788,0.004077893
4.675,0.008870796,0.011105292,0.013840812,0.002708503
3.663,0.009632026,0.012000385,0.014493917,0.002023399
4.822,0.009513587,0.011683813,0.014643062,0.002213694
2.04,0.010324003,0.013623936,0.019650582,0.002669882
0.802,0.013317279,0.016730782,0.023201834,0.003355314
6.463,0.008503457,0.011144978,0.012521765,0.001946693
1.79,0.010631969,0.014841547,0.020156708,0.002974747
1.083,0.011399882,0.016106963,0.023354733,0.003279506
8.25,0.00745227,0.009412409,0.009763842,0.001525773
1.976,0.009822129,0.013484119,0.019013127,0.003051317
6.13,0.008684301,0.011308381,0.013028165,0.002061076
0.808,0.010625677,0.01499615,0.021602372,0.003202857
0.374,0.017968817,0.016843332,0.02485,0.004040563
2.114,0.010985755,0.015421592,0.020459298,0.003051058
0.456,0.010545137,0.015552961,0.021441745,0.003848846
6.653,0.008682137,0.010674201,0.012524177,0.002175189
1.803,0.010614964,0.014408508,0.021196591,0.002897992
0.965,0.020203916,0.0168809,0.023944153,0.004077891
0.753,0.019172106,0.022623962,0.03262198,0.005295496
7.424,0.007518444,0.008573918,0.008860067,0.001602233
10.118,0.009106812,0.009001173,0.009015965,0.001412377
1.253,0.011020586,0.014457199,0.019646376,0.003202242
2.962,0.011395793,0.014215673,0.018660866,0.003165312
7.517,0.00855143,0.010347314,0.011106618,0.001908336
6.373,0.008504348,0.010989088,0.012521765,0.001794559
5.392,0.009277071,0.011630307,0.013386833,0.002403914
7.435,0.008209747,0.010144887,0.011263964,0.002251298
0.79,0.013615688,0.018199325,0.025394833,0.00491535
9.461,0.008573052,0.009100004,0.009416761,0.001373877
5.493,0.009278663,0.011578451,0.013637734,0.002403929
2.73,0.009820082,0.013221364,0.017160079,0.002899094
10.798,0.008441972,0.008456836,0.007788488,0.001183082
6.388,0.008918377,0.01141252,0.012676772,0.002365577
0.575,0.010542262,0.014869498,0.020339031,0.003354033
2.299,0.010983906,0.014108759,0.019158829,0.003050958
0.445,0.020201985,0.022927815,0.030592065,0.006246055
3.596,0.009989628,0.01284846,0.01615496,0.003013074
3.321,0.009981534,0.012682343,0.016349863,0.003317017
4.05,0.009873209,0.012636865,0.01625506,0.002784767
7.17,0.008151351,0.009933835,0.011365005,0.002099106
2.195,0.010111681,0.013483749,0.018111143,0.002899109
0.077,0.021775214,0.020551192,0.028275635,0.005143762
9.774,0.007230331,0.009637602,0.009572656,0.001412298
10.297,0.008447189,0.008829691,0.008197919,0.001487766
1.064,0.01361377,0.016734587,0.023553459,0.003317619
5.966,0.009138633,0.010874133,0.012767843,0.00194624
8.054,0.008319201,0.010244869,0.011158169,0.002289102
0.997,0.010546153,0.015868919,0.022738377,0.003886831
0.725,0.019492935,0.018852161,0.026173372,0.008109255
7.667,0.008323389,0.010141348,0.010605404,0.002213083
9.451,0.00857424,0.009366036,0.009366224,0.001526168
2.691,0.010111772,0.013588468,0.018061072,0.003013189
1.94,0.012260063,0.014785099,0.020753831,0.003240893
10.223,0.009106812,0.009001173,0.009015965,0.001412377
10.242,0.008447189,0.008829691,0.008297861,0.001335592
6.112,0.008916955,0.011411364,0.012775972,0.002213305
1.55,0.011399332,0.015634732,0.022208713,0.003051303
3.412,0.009875714,0.012743962,0.017259004,0.002975085
2.217,0.010731468,0.014671847,0.01974828,0.003278526
7.368,0.007516324,0.008996312,0.008858205,0.001602229
1.583,0.010603695,0.014611027,0.021341791,0.002631144
3.573,0.009631154,0.012156747,0.014844503,0.002327702
5.926,0.009152272,0.01151786,0.013380397,0.002251346
0.854,0.010630259,0.015156309,0.020756628,0.003393228
2.713,0.009554721,0.013196208,0.017592819,0.00221283
1.001,0.012598337,0.01540523,0.020796789,0.003240426
8.264,0.007453179,0.009413918,0.009716376,0.001830359
2.045,0.011981585,0.014848677,0.019912211,0.002975201
8.324,0.007518288,0.008573918,0.008910646,0.00152611
3.902,0.009554104,0.012352725,0.015386655,0.002479227
3.412,0.01010872,0.013375289,0.016656142,0.003013055
1.048,0.012699558,0.014133508,0.020239536,0.002973406
1.101,0.014744812,0.016812027,0.023685636,0.005294581
2.774,0.009820174,0.013430062,0.017861594,0.002899074
7.653,0.007456203,0.008837077,0.009161616,0.002058858
4.078,0.009635665,0.012319026,0.015098887,0.002670347
1.986,0.011016415,0.013667626,0.019293739,0.002669417
1.021,0.013316313,0.01630996,0.022403613,0.003355312
5.546,0.009045341,0.01168415,0.013437429,0.002403934
3.27,0.009976902,0.012785434,0.015442816,0.002099189
0.938,0.011674834,0.016198892,0.022398811,0.003849497
0.322,0.013616496,0.018148964,0.026239743,0.004915379
3.13,0.009819063,0.01258741,0.016857779,0.003013204
4.675,0.009513587,0.011683813,0.014643062,0.002213694
3.635,0.010108163,0.013059158,0.016455866,0.003013022
1.176,0.012700382,0.014502564,0.020789636,0.002592937
7.781,0.008373625,0.010396832,0.011003443,0.001908289
2.092,0.010092793,0.014307586,0.019801062,0.003126522
9.616,0.009233906,0.009959386,0.009932937,0.001450849
5.882,0.009153311,0.011729346,0.013682215,0.002213259
6.791,0.008565981,0.010200188,0.012021818,0.002213363
1.707,0.011019275,0.013672039,0.018644728,0.003202251
8.105,0.008320331,0.010084966,0.010956717,0.002212968
7.627,0.007456203,0.008837077,0.009161616,0.002058858
4.265,0.009872191,0.012269354,0.015400937,0.002746699
6.039,0.008914402,0.011042128,0.01327691,0.002098942
9.758,0.009412033,0.009963754,0.00988426,0.001527095
4.885,0.009400473,0.011318114,0.01414346,0.002556317
2.777,0.009820082,0.013221364,0.017160079,0.002899094
1.029,0.014743866,0.015973162,0.022887493,0.005256434
4.391,0.008872952,0.011845894,0.014696871,0.002708548
2.676,0.010088724,0.013412898,0.017397527,0.002783861
2.958,0.009981684,0.012892864,0.01685084,0.002784335
10.207,0.009105781,0.009001173,0.009015965,0.001222031
9.41,0.008179242,0.009804441,0.010336336,0.001603064
1.538,0.010602369,0.01382082,0.018842386,0.002440839
2.803,0.009487852,0.012872667,0.017638315,0.002212485
1.081,0.010621098,0.014362262,0.020452185,0.003164602
8.238,0.008185711,0.009967406,0.010591842,0.001336889
0.29,0.014085212,0.016894963,0.025346654,0.004040577
0.54,0.013320839,0.017622052,0.027428862,0.004230485
1.931,0.010727908,0.013615765,0.018495005,0.002707548
0.627,0.010734341,0.014254801,0.020300969,0.003088347
3.467,0.009876273,0.012745125,0.017209157,0.002899045
4.144,0.00951479,0.012001333,0.014593794,0.002442046
1.96,0.010728603,0.013828107,0.019096559,0.002707624
8.551,0.008192054,0.00970731,0.010445166,0.002060367
2.031,0.012728043,0.014996355,0.020753831,0.003278979
11.791,0.00854716,0.008180221,0.007273015,0.001182446
6.004,0.009213787,0.011729806,0.013734723,0.002213413
9.18,0.007225776,0.008891461,0.009114693,0.001297935
1.423,0.010726742,0.013670394,0.01849499,0.002707587
10.696,0.008330389,0.008565038,0.008348458,0.001335596
1.532,0.012730659,0.014996355,0.021654651,0.00339322
4.07,0.00951479,0.012001333,0.014593794,0.002442046
0.122,0.020658713,0.019331554,0.028758442,0.007044608
1.653,0.010728914,0.013828107,0.01864522,0.003050044
0.599,0.019492935,0.018852161,0.026173372,0.008109255
6.618,0.008504041,0.010987436,0.012321427,0.001908732
1.838,0.010729769,0.014143355,0.018846408,0.00320232
9.204,0.007857403,0.009039317,0.009508085,0.001525466
10.39,0.008793229,0.009035663,0.008646462,0.001335129
9.691,0.009231118,0.009589722,0.009828859,0.001450682
2.273,0.010094363,0.013572774,0.01750032,0.003050533
1.709,0.010084162,0.013723573,0.01849499,0.002897817
6.933,0.008680233,0.010566259,0.012321427,0.00194679
2.793,0.009978936,0.012892864,0.016297607,0.003050572
3.409,0.009875255,0.012743962,0.01690715,0.002975052
6.157,0.008913063,0.011040411,0.012472003,0.002022796
1.308,0.011398423,0.015634403,0.021559166,0.003279482
3.955,0.009554104,0.012352725,0.015386655,0.002479227
8.705,0.008482599,0.010337967,0.010896339,0.00183185
1.276,0.014745764,0.018643089,0.025178341,0.00654992
9.751,0.007225933,0.009209535,0.009114693,0.001488241
5.528,0.009277071,0.011630307,0.013386833,0.002403914
3.386,0.009817658,0.013059141,0.016356662,0.003013074
10.289,0.009111826,0.009480038,0.009626167,0.001450646
7.353,0.00752026,0.008576281,0.009214628,0.001373936
2.009,0.011016415,0.013667626,0.019293739,0.002669417
9.251,0.007236259,0.009535815,0.009527039,0.001526769
3.78,0.009554104,0.012352725,0.015386655,0.002479227
0.479,0.010730152,0.014302135,0.020698205,0.003088249
2.129,0.011017423,0.013667626,0.01914466,0.002973767
0.58,0.014084251,0.017836841,0.02509792,0.004040577
7.92,0.00838421,0.010512682,0.010959102,0.002022924
0.438,0.019174246,0.019970778,0.029410196,0.005105362
1.487,0.011019585,0.013986669,0.019545378,0.003202242
0.893,0.010547002,0.01545227,0.021441745,0.003886831
2.185,0.01225908,0.014678809,0.020702487,0.003240893
8.837,0.007230635,0.00905636,0.009724858,0.00137431
1.817,0.010625133,0.014418428,0.020753831,0.003088673
3.554,0.009875714,0.012692513,0.018459776,0.002975076
2.054,0.011671692,0.014099375,0.020201057,0.003126532
0.188,0.017335506,0.03331637,0.040097259,0.010429157
1.48,0.012741403,0.014168194,0.022907615,0.003393803
9.471,0.009108882,0.009267954,0.009322367,0.001412377
1.264,0.014080959,0.016579224,0.024052121,0.003545967
0.166,0.017334094,0.02491481,0.033514291,0.006056594
7.207,0.008435582,0.01045152,0.011307648,0.001794128
0.521,0.013616496,0.018148964,0.026239743,0.004915379
3.524,0.009818037,0.01258741,0.016658342,0.003051164
0.981,0.010545994,0.015136832,0.020693131,0.003848846
4.743,0.009514147,0.012367399,0.014945297,0.002213694
1.299,0.012258878,0.016198892,0.022200245,0.003887576
5.047,0.009278751,0.011630325,0.014139666,0.002403924
1.396,0.012261203,0.014994476,0.021502709,0.003621357
3.668,0.010108986,0.012743736,0.016957145,0.002974995
3.116,0.010110757,0.013428973,0.017759597,0.00305115
7.736,0.008493614,0.010398514,0.011358621,0.001908279
8.036,0.007939987,0.008952813,0.009625724,0.001336372
2.635,0.009487852,0.012872667,0.017638315,0.002212485
1.757,0.01139743,0.015791142,0.021559166,0.003279479
7.574,0.008323861,0.010142139,0.010454957,0.002213067
1.734,0.012258411,0.014782401,0.020103006,0.003354933
